window_id,side,first_touch_time,entry_time,entry_price,spike_min,spike_max,exit_reason,exit_time,exit_price,pnl_per_share,pnl_invested,winner_at_settle,time_held,sl_triggered,tp_triggered,dynamic_sl_level
25_11_15_08_15_08_30,DOWN,1402.798,1412.798,91,90,94,TAKE_PROFIT,1506.442,97,0.06,0.0659,DOWN,93.64,False,True,86
25_11_15_09_00_09_15,UP,668.559,678.559,92,90,93,STOP_LOSS,686.191,85,-0.07,-0.0761,UP,7.63,True,False,86
25_11_15_09_15_09_30,DOWN,1682.129,1692.129,91,90,96,TAKE_PROFIT,1693.884,97,0.06,0.0659,DOWN,1.76,False,True,86
25_11_15_09_30_09_45,UP,2479.137,2489.137,91,91,94,TAKE_PROFIT,2556.235,97,0.06,0.0659,UP,67.1,False,True,86
25_11_15_10_30_10_45,UP,2536.634,2546.634,91,90,95,TAKE_PROFIT,2549.084,97,0.06,0.0659,UP,2.45,False,True,86
25_11_15_13_45_14_00,UP,3246.634,3256.634,91,91,96,TAKE_PROFIT,3262.767,97,0.06,0.0659,UP,6.13,False,True,86
25_11_15_16_00_16_15,DOWN,362.425,372.425,92,94,96,TAKE_PROFIT,373.036,97,0.05,0.0543,DOWN,0.61,False,True,86
25_11_15_16_45_17_00,UP,3264.083,3274.083,91,90,93,STOP_LOSS,3394.972,84,-0.07,-0.0769,UP,120.89,True,False,86
25_11_15_17_00_17_15,DOWN,527.492,537.492,91,89,95,TAKE_PROFIT,545.9,97,0.06,0.0659,DOWN,8.41,False,True,86
25_11_15_17_15_17_30,UP,1399.638,1409.638,91,90,95,TAKE_PROFIT,1424.272,97,0.06,0.0659,UP,14.63,False,True,86
25_11_15_18_15_18_30,DOWN,1216.284,1226.284,92,91,93,TAKE_PROFIT,1236.345,97,0.05,0.0543,DOWN,10.06,False,True,86
25_11_15_18_45_19_00,DOWN,3266.55,3276.55,91,91,95,STOP_LOSS,3347.307,85,-0.06,-0.0659,DOWN,70.76,True,False,86
25_11_15_21_00_21_15,UP,376.844,386.844,91,90,95,TAKE_PROFIT,597.788,97,0.06,0.0659,UP,210.94,False,True,86
25_11_15_21_30_21_45,DOWN,2425.399,2435.399,91,89,94,TAKE_PROFIT,2463.105,97,0.06,0.0659,DOWN,27.71,False,True,86
25_11_15_21_45_22_00,UP,3516.897,3526.897,93,90,93,STOP_LOSS,3532.702,84,-0.09,-0.0968,UP,5.81,True,False,86
25_11_15_22_15_22_30,UP,1534.9,1544.9,91,88,93,STOP_LOSS,1564.647,85,-0.06,-0.0659,UP,19.75,True,False,86
25_11_15_22_30_22_45,DOWN,2173.289,2183.289,92,91,94,TAKE_PROFIT,2194.919,97,0.05,0.0543,DOWN,11.63,False,True,86
25_11_15_22_45_23_00,UP,3300.369,3310.369,91,90,96,TAKE_PROFIT,3315.156,97,0.06,0.0659,UP,4.79,False,True,86
25_11_15_23_30_23_45,DOWN,2495.814,2505.814,91,88,95,TAKE_PROFIT,2523.369,97,0.06,0.0659,DOWN,17.56,False,True,86
25_11_16_00_30_00_45,UP,2466.218,2476.218,92,90,98,TAKE_PROFIT,2476.312,97,0.05,0.0543,UP,0.09,False,True,86
25_11_16_01_00_01_15,DOWN,86.801,96.801,91,89,93,STOP_LOSS,103.432,82,-0.09,-0.0989,UP,6.63,True,False,86
25_11_16_03_30_03_45,DOWN,2188.749,2198.749,91,90,93,STOP_LOSS,2205.572,85,-0.06,-0.0659,DOWN,6.82,True,False,86
25_11_16_03_45_04_00,DOWN,3186.502,3196.502,91,90,96,STOP_LOSS,3259.481,85,-0.06,-0.0659,UP,62.98,True,False,86
25_11_16_04_15_04_30,DOWN,1370.047,1380.047,91,89,94,STOP_LOSS,1429.488,85,-0.06,-0.0659,DOWN,49.44,True,False,86
25_11_16_05_00_05_15,UP,428.734,438.734,91,89,93,TAKE_PROFIT,484.455,97,0.06,0.0659,UP,45.72,False,True,86
25_11_16_05_45_06_00,DOWN,3473.061,3483.061,91,88,96,STOP_LOSS,3483.109,85,-0.06,-0.0659,DOWN,0.05,True,False,86
25_11_16_06_45_07_00,DOWN,3382.771,3392.771,91,88,96,TAKE_PROFIT,3393.582,97,0.06,0.0659,DOWN,0.81,False,True,86
25_11_16_07_00_07_15,UP,593.597,603.597,91,90,94,TAKE_PROFIT,651.249,97,0.06,0.0659,UP,47.65,False,True,86
25_11_16_08_15_08_30,DOWN,1575.555,1585.555,91,89,93,STOP_LOSS,1618.513,85,-0.06,-0.0659,DOWN,32.96,True,False,86
25_11_16_08_30_08_45,UP,2472.064,2482.064,91,91,95,TAKE_PROFIT,2502.717,97,0.06,0.0659,UP,20.65,False,True,86
25_11_16_09_30_09_45,UP,2536.816,2546.816,91,89,96,TAKE_PROFIT,2551.665,97,0.06,0.0659,UP,4.85,False,True,86
25_11_16_09_45_10_00,UP,3085.396,3095.396,91,90,95,TAKE_PROFIT,3166.717,97,0.06,0.0659,UP,71.32,False,True,86
25_11_16_10_15_10_30,DOWN,1761.544,1771.544,91,88,93,TAKE_PROFIT,1780.964,97,0.06,0.0659,DOWN,9.42,False,True,86
25_11_16_11_15_11_30,DOWN,1457.205,1467.205,91,91,94,TAKE_PROFIT,1502.572,97,0.06,0.0659,DOWN,35.37,False,True,86
25_11_16_11_30_11_45,DOWN,2649.738,2659.738,92,91,98,TAKE_PROFIT,2660.32,97,0.05,0.0543,DOWN,0.58,False,True,86
25_11_16_12_00_12_15,UP,781.633,791.633,91,90,93,TAKE_PROFIT,801.251,97,0.06,0.0659,UP,9.62,False,True,86
25_11_16_12_45_13_00,DOWN,3406.701,3416.701,91,89,93,TAKE_PROFIT,3465.533,97,0.06,0.0659,DOWN,48.83,False,True,86
25_11_16_13_15_13_30,DOWN,1539.942,1549.942,91,91,95,TAKE_PROFIT,1556.989,97,0.06,0.0659,DOWN,7.05,False,True,86
25_11_16_14_15_14_30,DOWN,1762.304,1772.304,91,90,98,TAKE_PROFIT,1772.591,97,0.06,0.0659,DOWN,0.29,False,True,86
25_11_16_14_45_15_00,DOWN,3542.363,3552.363,91,93,98,TAKE_PROFIT,3552.594,97,0.06,0.0659,DOWN,0.23,False,True,86
25_11_16_16_30_16_45,UP,2596.409,2606.409,91,90,95,STOP_LOSS,2629.173,84,-0.07,-0.0769,UP,22.76,True,False,86
25_11_16_17_00_17_15,UP,878.522,888.522,91,88,99,SETTLEMENT_WIN,886.241,100,0.09,0.0989,UP,-2.28,False,False,86
25_11_16_17_45_18_00,DOWN,3375.785,3385.785,92,90,95,STOP_LOSS,3396.455,84,-0.08,-0.087,UP,10.67,True,False,86
25_11_16_19_00_19_15,UP,619.68,629.68,91,91,96,TAKE_PROFIT,633.428,97,0.06,0.0659,UP,3.75,False,True,86
25_11_16_19_15_19_30,DOWN,1473.907,1483.907,91,91,94,TAKE_PROFIT,1486.554,97,0.06,0.0659,DOWN,2.65,False,True,86
25_11_16_19_30_19_45,DOWN,2394.349,2404.349,92,89,93,TAKE_PROFIT,2456.743,97,0.05,0.0543,DOWN,52.39,False,True,86
25_11_16_21_15_21_30,DOWN,1619.189,1629.189,91,90,95,STOP_LOSS,1652.055,84,-0.07,-0.0769,DOWN,22.87,True,False,86
25_11_16_21_30_21_45,DOWN,2602.245,2612.245,91,90,95,TAKE_PROFIT,2622.783,97,0.06,0.0659,DOWN,10.54,False,True,86
25_11_16_23_00_23_15,DOWN,116.523,126.523,93,90,94,TAKE_PROFIT,184.122,97,0.04,0.043,DOWN,57.6,False,True,86
25_11_16_23_30_23_45,UP,2593.8,2603.8,91,89,97,TAKE_PROFIT,2613.034,97,0.06,0.0659,UP,9.23,False,True,86
25_11_17_01_15_01_30,UP,1784.954,1794.954,91,90,99,TAKE_PROFIT,1796.088,97,0.06,0.0659,UP,1.13,False,True,86
25_11_17_01_45_02_00,DOWN,3382.469,3392.469,91,89,94,TAKE_PROFIT,3399.153,97,0.06,0.0659,DOWN,6.68,False,True,86
25_11_17_02_15_02_30,DOWN,1561.206,1571.206,91,90,93,TAKE_PROFIT,1605.094,97,0.06,0.0659,DOWN,33.89,False,True,86
25_11_17_02_30_02_45,DOWN,2485.961,2495.961,91,90,94,TAKE_PROFIT,2529.984,97,0.06,0.0659,DOWN,34.02,False,True,86
25_11_17_06_00_06_15,DOWN,696.493,706.493,91,90,95,TAKE_PROFIT,726.625,97,0.06,0.0659,DOWN,20.13,False,True,86
25_11_17_06_15_06_30,UP,1654.29,1664.29,91,91,93,TAKE_PROFIT,1690.834,97,0.06,0.0659,UP,26.54,False,True,86
25_11_17_08_45_09_00,DOWN,3595.585,3605.585,91,94,99,SETTLEMENT_WIN,3599.663,100,0.09,0.0989,DOWN,-5.92,False,False,86
25_11_17_12_30_12_45,UP,2670.776,2680.776,91,91,99,SETTLEMENT_WIN,2678.246,100,0.09,0.0989,UP,-2.53,False,False,86
25_11_17_13_15_13_30,DOWN,1576.003,1586.003,91,90,96,TAKE_PROFIT,1603.061,97,0.06,0.0659,DOWN,17.06,False,True,86
25_11_17_13_30_13_45,DOWN,2248.997,2258.997,91,90,93,TAKE_PROFIT,2327.735,97,0.06,0.0659,DOWN,68.74,False,True,86
25_11_17_14_00_14_15,UP,831.108,841.108,91,91,95,TAKE_PROFIT,849.489,97,0.06,0.0659,UP,8.38,False,True,86
25_11_17_16_15_16_30,UP,1708.955,1718.955,91,90,99,TAKE_PROFIT,1721.389,97,0.06,0.0659,UP,2.43,False,True,86
25_11_17_16_45_17_00,UP,3062.789,3072.789,91,89,93,TAKE_PROFIT,3135.987,97,0.06,0.0659,UP,63.2,False,True,86
25_11_17_18_15_18_30,DOWN,1587.876,1597.876,91,90,94,TAKE_PROFIT,1663.369,97,0.06,0.0659,DOWN,65.49,False,True,86
25_11_17_18_30_18_45,UP,2521.779,2531.779,92,92,95,TAKE_PROFIT,2532.463,97,0.05,0.0543,UP,0.68,False,True,86
25_11_17_18_45_19_00,DOWN,3480.61,3490.61,91,89,97,TAKE_PROFIT,3517.376,97,0.06,0.0659,DOWN,26.77,False,True,86
25_11_17_19_00_19_15,DOWN,775.283,785.283,91,93,98,TAKE_PROFIT,785.288,97,0.06,0.0659,DOWN,0.0,False,True,86
25_11_17_20_45_21_00,UP,3013.178,3023.178,91,90,94,TAKE_PROFIT,3080.543,97,0.06,0.0659,UP,57.37,False,True,86
25_11_17_21_00_21_15,UP,718.265,728.265,92,92,93,TAKE_PROFIT,750.987,97,0.05,0.0543,UP,22.72,False,True,86
25_11_17_21_45_22_00,UP,3466.75,3476.75,91,91,94,TAKE_PROFIT,3560.321,97,0.06,0.0659,UP,83.57,False,True,86
25_11_17_22_30_22_45,UP,2522.281,2532.281,91,92,97,TAKE_PROFIT,2535.004,97,0.06,0.0659,UP,2.72,False,True,86
25_11_17_23_15_23_30,DOWN,1689.997,1699.997,91,88,96,TAKE_PROFIT,1700.859,97,0.06,0.0659,DOWN,0.86,False,True,86
25_11_18_00_15_00_30,DOWN,1627.845,1637.845,91,90,94,TAKE_PROFIT,1643.423,97,0.06,0.0659,DOWN,5.58,False,True,86
25_11_18_01_00_01_15,DOWN,730.438,740.438,91,91,95,TAKE_PROFIT,741.06,97,0.06,0.0659,DOWN,0.62,False,True,86
25_11_18_02_00_02_15,DOWN,157.538,167.538,93,90,93,STOP_LOSS,201.481,85,-0.08,-0.086,DOWN,33.94,True,False,86
25_11_18_02_45_03_00,DOWN,3321.636,3331.636,91,91,93,TAKE_PROFIT,3385.541,97,0.06,0.0659,DOWN,53.91,False,True,86
25_11_18_03_30_03_45,UP,2326.987,2336.987,91,91,93,TAKE_PROFIT,2365.743,97,0.06,0.0659,UP,28.76,False,True,86
25_11_18_03_45_04_00,UP,3461.097,3471.097,91,90,95,STOP_LOSS,3479.252,85,-0.06,-0.0659,UP,8.15,True,False,86
25_11_18_05_00_05_15,UP,806.095,816.095,93,93,96,TAKE_PROFIT,817.036,97,0.04,0.043,UP,0.94,False,True,86
25_11_18_05_15_05_30,DOWN,1779.546,1789.546,91,90,99,TAKE_PROFIT,1792.656,97,0.06,0.0659,DOWN,3.11,False,True,86
25_11_18_06_45_07_00,UP,3306.58,3316.58,91,90,95,TAKE_PROFIT,3318.369,97,0.06,0.0659,UP,1.79,False,True,86
25_11_18_07_15_07_30,UP,1510.968,1520.968,91,91,93,TAKE_PROFIT,1581.203,97,0.06,0.0659,UP,60.23,False,True,86
25_11_18_07_45_08_00,UP,3569.435,3579.435,91,90,96,TAKE_PROFIT,3581.629,97,0.06,0.0659,UP,2.19,False,True,86
25_11_18_08_00_08_15,UP,369.928,379.928,91,91,93,STOP_LOSS,414.072,85,-0.06,-0.0659,UP,34.14,True,False,86
25_11_18_08_45_09_00,DOWN,3456.005,3466.005,93,92,97,TAKE_PROFIT,3467.977,97,0.04,0.043,DOWN,1.97,False,True,86
25_11_18_10_00_10_15,UP,847.88,857.88,91,90,95,STOP_LOSS,867.679,84,-0.07,-0.0769,DOWN,9.8,True,False,86
25_11_18_11_00_11_15,DOWN,786.628,796.628,91,90,94,TAKE_PROFIT,801.254,97,0.06,0.0659,DOWN,4.63,False,True,86
25_11_18_11_15_11_30,UP,1737.46,1747.46,91,89,95,TAKE_PROFIT,1756.048,97,0.06,0.0659,UP,8.59,False,True,86
25_11_18_11_45_12_00,DOWN,3561.46,3571.46,91,92,98,TAKE_PROFIT,3571.526,97,0.06,0.0659,DOWN,0.07,False,True,86
25_11_18_12_00_12_15,DOWN,586.489,596.489,92,91,96,TAKE_PROFIT,600.353,97,0.05,0.0543,DOWN,3.86,False,True,86
25_11_18_12_30_12_45,UP,2219.321,2229.321,91,91,93,TAKE_PROFIT,2343.819,97,0.06,0.0659,UP,114.5,False,True,86
25_11_18_12_45_13_00,DOWN,3125.842,3135.842,91,90,93,TAKE_PROFIT,3302.055,97,0.06,0.0659,DOWN,166.21,False,True,86
25_11_18_13_00_13_15,DOWN,892.433,902.433,91,90,99,SETTLEMENT_WIN,898.251,100,0.09,0.0989,DOWN,-4.18,False,False,86
25_11_18_13_30_13_45,DOWN,2235.362,2245.362,91,90,93,TAKE_PROFIT,2365.604,97,0.06,0.0659,DOWN,120.24,False,True,86
25_11_18_14_00_14_15,DOWN,693.502,703.502,91,90,95,TAKE_PROFIT,720.177,97,0.06,0.0659,DOWN,16.68,False,True,86
25_11_18_14_15_14_30,UP,1432.462,1442.462,91,89,93,TAKE_PROFIT,1475.183,97,0.06,0.0659,UP,32.72,False,True,86
25_11_18_15_30_15_45,DOWN,2642.462,2652.462,93,99,99,TAKE_PROFIT,2655.947,97,0.04,0.043,DOWN,3.49,False,True,86
25_11_18_15_45_16_00,UP,3451.113,3461.113,92,89,97,TAKE_PROFIT,3537.806,97,0.05,0.0543,UP,76.69,False,True,86
25_11_18_16_00_16_15,UP,678.382,688.382,91,90,93,STOP_LOSS,739.318,85,-0.06,-0.0659,UP,50.94,True,False,86
25_11_18_17_15_17_30,DOWN,1644.924,1654.924,91,91,96,TAKE_PROFIT,1658.011,97,0.06,0.0659,DOWN,3.09,False,True,86
25_11_18_17_30_17_45,UP,2307.893,2317.893,91,91,94,TAKE_PROFIT,2391.165,97,0.06,0.0659,UP,73.27,False,True,86
25_11_18_18_00_18_15,UP,302.161,312.161,91,91,93,TAKE_PROFIT,440.676,97,0.06,0.0659,UP,128.51,False,True,86
25_11_18_19_30_19_45,DOWN,2675.107,2685.107,91,90,99,SETTLEMENT_WIN,2679.106,100,0.09,0.0989,DOWN,-6.0,False,False,86
25_11_18_20_00_20_15,DOWN,660.623,670.623,91,91,95,TAKE_PROFIT,677.113,97,0.06,0.0659,DOWN,6.49,False,True,86
25_11_18_21_00_21_15,UP,626.272,636.272,91,90,93,STOP_LOSS,708.753,85,-0.06,-0.0659,UP,72.48,True,False,86
25_11_18_21_45_22_00,DOWN,3246.469,3256.469,91,91,93,TAKE_PROFIT,3299.609,97,0.06,0.0659,DOWN,43.14,False,True,86
25_11_18_22_30_22_45,UP,2625.201,2635.201,91,90,97,TAKE_PROFIT,2636.846,97,0.06,0.0659,UP,1.64,False,True,86
25_11_19_00_45_01_00,DOWN,3529.144,3539.144,91,93,98,TAKE_PROFIT,3539.5,97,0.06,0.0659,DOWN,0.36,False,True,86
25_11_19_01_00_01_15,DOWN,608.929,618.929,91,90,94,TAKE_PROFIT,636.96,97,0.06,0.0659,DOWN,18.03,False,True,86
25_11_19_01_45_02_00,DOWN,3388.488,3398.488,91,91,93,STOP_LOSS,3407.274,85,-0.06,-0.0659,DOWN,8.79,True,False,86
25_11_19_02_00_02_15,UP,587.753,597.753,91,91,93,TAKE_PROFIT,618.37,97,0.06,0.0659,UP,20.62,False,True,86
25_11_19_04_00_04_15,DOWN,772.145,782.145,93,90,93,TAKE_PROFIT,794.651,97,0.04,0.043,DOWN,12.51,False,True,86
25_11_19_05_00_05_15,DOWN,517.962,527.962,91,90,93,STOP_LOSS,552.486,85,-0.06,-0.0659,DOWN,24.52,True,False,86
25_11_19_05_45_06_00,UP,3560.983,3570.983,91,91,95,TAKE_PROFIT,3589.242,97,0.06,0.0659,UP,18.26,False,True,86
25_11_19_06_00_06_15,UP,549.593,559.593,91,90,93,STOP_LOSS,593.917,85,-0.06,-0.0659,UP,34.32,True,False,86
25_11_19_06_15_06_30,UP,1697.693,1707.693,91,88,95,TAKE_PROFIT,1716.505,97,0.06,0.0659,UP,8.81,False,True,86
25_11_19_07_15_07_30,DOWN,1742.503,1752.503,91,90,99,TAKE_PROFIT,1759.594,97,0.06,0.0659,DOWN,7.09,False,True,86
25_11_19_07_45_08_00,UP,3366.992,3376.992,91,90,97,TAKE_PROFIT,3380.676,97,0.06,0.0659,UP,3.68,False,True,86
25_11_19_08_00_08_15,DOWN,669.529,679.529,91,90,93,TAKE_PROFIT,727.25,97,0.06,0.0659,DOWN,47.72,False,True,86
25_11_19_08_15_08_30,UP,1644.529,1654.529,91,90,97,TAKE_PROFIT,1654.876,97,0.06,0.0659,UP,0.35,False,True,86
25_11_19_09_15_09_30,DOWN,1436.463,1446.463,91,90,94,TAKE_PROFIT,1607.675,97,0.06,0.0659,DOWN,161.21,False,True,86
25_11_19_09_30_09_45,UP,2370.655,2380.655,91,90,93,STOP_LOSS,2402.959,85,-0.06,-0.0659,UP,22.3,True,False,86
25_11_19_11_15_11_30,DOWN,1755.702,1765.702,93,94,99,TAKE_PROFIT,1766.103,97,0.04,0.043,DOWN,0.4,False,True,86
25_11_19_11_30_11_45,UP,2659.417,2669.417,91,88,95,STOP_LOSS,2671.241,85,-0.06,-0.0659,UP,1.82,True,False,86
25_11_19_12_30_12_45,UP,2607.017,2617.017,91,90,93,STOP_LOSS,2628.882,85,-0.06,-0.0659,UP,11.87,True,False,86
25_11_19_14_00_14_15,DOWN,547.561,557.561,91,90,93,STOP_LOSS,602.821,85,-0.06,-0.0659,UP,45.26,True,False,86
25_11_19_18_00_18_15,UP,792.695,802.695,91,88,98,TAKE_PROFIT,802.885,97,0.06,0.0659,UP,0.19,False,True,86
25_11_19_18_30_18_45,DOWN,2586.182,2596.182,91,90,98,TAKE_PROFIT,2597.801,97,0.06,0.0659,DOWN,1.62,False,True,86
25_11_19_19_00_19_15,DOWN,730.194,740.194,91,89,94,TAKE_PROFIT,768.861,97,0.06,0.0659,DOWN,28.67,False,True,86
25_11_19_19_15_19_30,DOWN,1559.338,1569.338,91,91,94,TAKE_PROFIT,1586.866,97,0.06,0.0659,DOWN,17.53,False,True,86
25_11_19_19_30_19_45,DOWN,2370.925,2380.925,91,91,93,STOP_LOSS,2426.228,85,-0.06,-0.0659,DOWN,45.3,True,False,86
25_11_19_20_30_20_45,DOWN,2490.678,2500.678,91,91,94,TAKE_PROFIT,2513.718,97,0.06,0.0659,DOWN,13.04,False,True,86
25_11_19_21_30_21_45,UP,2182.764,2192.764,92,91,93,TAKE_PROFIT,2239.804,97,0.05,0.0543,UP,47.04,False,True,86
25_11_19_21_45_22_00,UP,3327.564,3337.564,92,92,94,TAKE_PROFIT,3400.884,97,0.05,0.0543,UP,63.32,False,True,86
25_11_19_22_45_23_00,DOWN,3418.176,3428.176,91,90,94,TAKE_PROFIT,3485.394,97,0.06,0.0659,DOWN,57.22,False,True,86
25_11_19_23_15_23_30,UP,1522.536,1532.536,91,91,93,TAKE_PROFIT,1584.249,97,0.06,0.0659,UP,51.71,False,True,86
25_11_19_23_30_23_45,DOWN,2592.776,2602.776,91,91,97,TAKE_PROFIT,2603.859,97,0.06,0.0659,DOWN,1.08,False,True,86
25_11_19_23_45_00_00,UP,3281.496,3291.496,92,91,95,TAKE_PROFIT,3317.967,97,0.05,0.0543,UP,26.47,False,True,86
25_11_20_00_30_00_45,UP,2121.787,2131.787,93,92,94,TAKE_PROFIT,2174.733,97,0.04,0.043,UP,42.95,False,True,86
25_11_20_02_30_02_45,DOWN,2587.248,2597.248,91,92,95,TAKE_PROFIT,2605.569,97,0.06,0.0659,DOWN,8.32,False,True,86
25_11_20_03_00_03_15,DOWN,605.616,615.616,91,90,93,STOP_LOSS,669.697,84,-0.07,-0.0769,DOWN,54.08,True,False,86
25_11_20_03_45_04_00,UP,3533.181,3543.181,91,89,93,TAKE_PROFIT,3552.132,97,0.06,0.0659,DOWN,8.95,False,True,86
25_11_20_04_30_04_45,DOWN,2544.288,2554.288,91,90,93,STOP_LOSS,2574.467,85,-0.06,-0.0659,UP,20.18,True,False,86
25_11_20_05_00_05_15,DOWN,778.972,788.972,91,90,96,TAKE_PROFIT,790.013,97,0.06,0.0659,DOWN,1.04,False,True,86
25_11_20_06_00_06_15,UP,475.93,485.93,91,90,93,TAKE_PROFIT,619.325,97,0.06,0.0659,UP,133.4,False,True,86
25_11_20_06_15_06_30,DOWN,1296.165,1306.165,91,90,94,TAKE_PROFIT,1389.239,97,0.06,0.0659,DOWN,83.07,False,True,86
25_11_20_06_45_07_00,UP,3514.484,3524.484,92,91,98,TAKE_PROFIT,3524.866,97,0.05,0.0543,UP,0.38,False,True,86
25_11_20_07_00_07_15,UP,733.683,743.683,91,92,95,STOP_LOSS,744.787,85,-0.06,-0.0659,UP,1.1,True,False,86
25_11_20_08_00_08_15,DOWN,718.979,728.979,91,90,93,TAKE_PROFIT,748.537,97,0.06,0.0659,DOWN,19.56,False,True,86
25_11_20_08_15_08_30,UP,1690.843,1700.843,91,90,95,TAKE_PROFIT,1706.815,97,0.06,0.0659,UP,5.97,False,True,86
25_11_20_08_30_08_45,DOWN,2691.146,2701.146,93,89,99,SETTLEMENT_WIN,2699.529,100,0.07,0.0753,DOWN,-1.62,False,False,86
25_11_20_09_15_09_30,DOWN,1302.722,1312.722,91,90,94,STOP_LOSS,1426.588,84,-0.07,-0.0769,DOWN,113.87,True,False,86
25_11_20_09_30_09_45,DOWN,2537.833,2547.833,92,90,93,TAKE_PROFIT,2594.868,97,0.05,0.0543,DOWN,47.03,False,True,86
25_11_20_11_45_12_00,UP,3211.231,3221.231,92,90,94,TAKE_PROFIT,3307.053,97,0.05,0.0543,UP,85.82,False,True,86
25_11_20_12_00_12_15,DOWN,809.68,819.68,93,91,97,TAKE_PROFIT,821.298,97,0.04,0.043,DOWN,1.62,False,True,86
25_11_20_12_45_13_00,UP,2996.095,3006.095,91,90,93,STOP_LOSS,3031.422,85,-0.06,-0.0659,UP,25.33,True,False,86
25_11_20_13_00_13_15,UP,802.524,812.524,92,88,94,TAKE_PROFIT,814.745,97,0.05,0.0543,UP,2.22,False,True,86
25_11_20_13_30_13_45,DOWN,2645.868,2655.868,93,92,98,TAKE_PROFIT,2656.235,97,0.04,0.043,DOWN,0.37,False,True,86
25_11_20_15_00_15_15,DOWN,384.865,394.865,91,91,94,TAKE_PROFIT,431.083,97,0.06,0.0659,DOWN,36.22,False,True,86
25_11_20_16_00_16_15,DOWN,294.769,304.769,93,88,93,TAKE_PROFIT,348.095,97,0.04,0.043,DOWN,43.33,False,True,86
25_11_20_17_30_17_45,DOWN,2120.189,2130.189,92,91,93,STOP_LOSS,2134.692,85,-0.07,-0.0761,DOWN,4.5,True,False,86
25_11_20_17_45_18_00,UP,3339.705,3349.705,91,90,93,TAKE_PROFIT,3389.6,97,0.06,0.0659,UP,39.89,False,True,86
25_11_20_18_00_18_15,UP,668.977,678.977,91,90,95,TAKE_PROFIT,736.073,97,0.06,0.0659,UP,57.1,False,True,86
25_11_20_18_15_18_30,DOWN,1292.501,1302.501,91,90,93,TAKE_PROFIT,1390.933,97,0.06,0.0659,DOWN,88.43,False,True,86
25_11_20_18_30_18_45,DOWN,2401.965,2411.965,91,91,93,TAKE_PROFIT,2488.836,97,0.06,0.0659,DOWN,76.87,False,True,86
25_11_20_19_45_20_00,UP,3457.884,3467.884,91,90,94,TAKE_PROFIT,3479.549,97,0.06,0.0659,UP,11.66,False,True,86
25_11_20_20_45_21_00,DOWN,3481.261,3491.261,91,90,97,TAKE_PROFIT,3493.322,97,0.06,0.0659,DOWN,2.06,False,True,86
25_11_20_21_00_21_15,UP,326.645,336.645,91,91,93,TAKE_PROFIT,519.054,97,0.06,0.0659,UP,182.41,False,True,86
25_11_20_21_45_22_00,DOWN,3427.34,3437.34,91,91,94,TAKE_PROFIT,3444.328,97,0.06,0.0659,DOWN,6.99,False,True,86
25_11_20_22_15_22_30,UP,1582.955,1592.955,91,91,95,STOP_LOSS,1614.831,85,-0.06,-0.0659,UP,21.88,True,False,86
25_11_20_22_30_22_45,DOWN,2139.84,2149.84,91,91,95,STOP_LOSS,2184.605,85,-0.06,-0.0659,DOWN,34.76,True,False,86
25_11_20_22_45_23_00,DOWN,3590.957,3600.957,91,93,99,SETTLEMENT_WIN,3595.088,100,0.09,0.0989,DOWN,-5.87,False,False,86
25_11_20_23_00_23_15,DOWN,427.851,437.851,91,90,94,TAKE_PROFIT,483.455,97,0.06,0.0659,DOWN,45.6,False,True,86
25_11_21_00_00_00_15,UP,352.497,362.497,91,91,93,TAKE_PROFIT,521.777,97,0.06,0.0659,UP,159.28,False,True,86
25_11_21_00_30_00_45,UP,2505.324,2515.324,91,88,94,STOP_LOSS,2554.447,84,-0.07,-0.0769,DOWN,39.12,True,False,86
25_11_21_02_30_02_45,DOWN,2597.173,2607.173,91,90,96,TAKE_PROFIT,2607.985,97,0.06,0.0659,DOWN,0.81,False,True,86
25_11_21_03_45_04_00,DOWN,3536.68,3546.68,91,92,97,TAKE_PROFIT,3547.517,97,0.06,0.0659,DOWN,0.84,False,True,86
25_11_21_04_15_04_30,UP,1618.056,1628.056,91,90,94,TAKE_PROFIT,1653.168,97,0.06,0.0659,UP,25.11,False,True,86
25_11_21_05_00_05_15,UP,840.193,850.193,92,93,98,TAKE_PROFIT,850.456,97,0.05,0.0543,UP,0.26,False,True,86
25_11_21_05_30_05_45,DOWN,2227.113,2237.113,91,90,93,TAKE_PROFIT,2368.428,97,0.06,0.0659,DOWN,131.32,False,True,86
25_11_21_05_45_06_00,UP,3371.49,3381.49,91,91,93,STOP_LOSS,3399.509,85,-0.06,-0.0659,UP,18.02,True,False,86
25_11_21_06_30_06_45,UP,2657.809,2667.809,91,90,98,TAKE_PROFIT,2668.334,97,0.06,0.0659,UP,0.52,False,True,86
25_11_21_07_00_07_15,DOWN,844.618,854.618,91,90,97,TAKE_PROFIT,855.113,97,0.06,0.0659,DOWN,0.5,False,True,86
25_11_21_08_00_08_15,UP,672.313,682.313,92,90,94,TAKE_PROFIT,697.458,97,0.05,0.0543,UP,15.14,False,True,86
25_11_21_10_00_10_15,UP,730.61,740.61,91,88,94,STOP_LOSS,776.766,85,-0.06,-0.0659,DOWN,36.16,True,False,86
25_11_21_10_15_10_30,UP,1581.439,1591.439,91,89,94,STOP_LOSS,1604.113,84,-0.07,-0.0769,DOWN,12.67,True,False,86
